filename,xmin,ymin,xmax,ymax,xmin_norm,ymin_norm,xmax_norm,ymax_norm
img_10687.jpg,14,128,21,134,0.0625,0.571429,0.09375,0.598214
img_10877.jpg,88,117,129,140,0.392857,0.522321,0.575893,0.625
img_08786.jpg,93,148,123,168,0.415179,0.660714,0.549107,0.75
img_12906.jpg,74,80,108,97,0.330357,0.357143,0.482143,0.433036
img_12912.jpg,129,112,169,128,0.575893,0.5,0.754464,0.571429
img_08792.jpg,144,140,180,158,0.642857,0.625,0.803571,0.705357
img_06967.jpg,109,133,148,144,0.486607,0.59375,0.660714,0.642857
img_04816.jpg,7,86,223,134,0.03125,0.383929,0.995536,0.598214
img_02730.jpg,17,150,42,173,0.075893,0.669643,0.1875,0.772321
img_14152.jpg,0,85,212,138,0.0,0.379464,0.946429,0.616071
img_00127.jpg,2,54,223,89,0.008929,0.241071,0.995536,0.397321
img_00127.jpg,24,92,187,170,0.107143,0.410714,0.834821,0.758929
img_07648.jpg,97,100,136,133,0.433036,0.446429,0.607143,0.59375
img_10334.jpg,106,129,152,154,0.473214,0.575893,0.678571,0.6875
img_06556.jpg,8,86,204,137,0.035714,0.383929,0.910714,0.611607
img_09665.jpg,102,133,146,147,0.455357,0.59375,0.651786,0.65625
img_16745.jpg,85,130,112,139,0.379464,0.580357,0.5,0.620536
img_01239.jpg,116,142,200,187,0.517857,0.633929,0.892857,0.834821
img_06230.jpg,0,78,214,141,0.0,0.348214,0.955357,0.629464
img_10452.jpg,99,63,116,75,0.441964,0.28125,0.517857,0.334821
img_11994.jpg,75,129,101,146,0.334821,0.575893,0.450893,0.651786
img_11994.jpg,202,124,215,134,0.901786,0.553571,0.959821,0.598214
img_03348.jpg,134,132,157,150,0.598214,0.589286,0.700893,0.669643
img_14634.jpg,0,71,210,147,0.0,0.316964,0.9375,0.65625
img_05739.jpg,7,85,223,139,0.03125,0.379464,0.995536,0.620536
img_14620.jpg,0,80,211,143,0.0,0.357143,0.941964,0.638393
img_12251.jpg,77,109,140,129,0.34375,0.486607,0.625,0.575893
img_06224.jpg,7,90,223,138,0.03125,0.401786,0.995536,0.616071
img_09117.jpg,110,144,137,152,0.491071,0.642857,0.611607,0.678571
img_11758.jpg,156,121,185,141,0.696429,0.540179,0.825893,0.629464
img_11758.jpg,29,63,34,67,0.129464,0.28125,0.151786,0.299107
img_10446.jpg,67,137,122,151,0.299107,0.611607,0.544643,0.674107
img_08209.jpg,61,147,74,151,0.272321,0.65625,0.330357,0.674107
img_08209.jpg,89,138,95,140,0.397321,0.616071,0.424107,0.625
img_08209.jpg,141,147,157,152,0.629464,0.65625,0.700893,0.678571
img_00133.jpg,5,98,194,154,0.022321,0.4375,0.866071,0.6875
img_16989.jpg,119,126,154,146,0.53125,0.5625,0.6875,0.651786
img_10320.jpg,95,162,115,174,0.424107,0.723214,0.513393,0.776786
img_06542.jpg,8,84,223,140,0.035714,0.375,0.995536,0.625
img_16751.jpg,4,154,35,174,0.017857,0.6875,0.15625,0.776786
img_16751.jpg,52,70,56,73,0.232143,0.3125,0.25,0.325893
img_16751.jpg,84,68,87,71,0.375,0.303571,0.388393,0.316964
img_02724.jpg,104,145,141,157,0.464286,0.647321,0.629464,0.700893
img_15258.jpg,3,80,222,147,0.013393,0.357143,0.991071,0.65625
img_14146.jpg,6,80,223,141,0.026786,0.357143,0.995536,0.629464
img_09881.jpg,93,119,133,142,0.415179,0.53125,0.59375,0.633929
img_17467.jpg,150,114,175,123,0.669643,0.508929,0.78125,0.549107
img_08547.jpg,94,127,136,143,0.419643,0.566964,0.607143,0.638393
img_09659.jpg,93,120,114,126,0.415179,0.535714,0.508929,0.5625
img_01205.jpg,59,90,153,138,0.263393,0.401786,0.683036,0.616071
img_01205.jpg,168,64,200,83,0.75,0.285714,0.892857,0.370536
img_15270.jpg,1,82,214,138,0.004464,0.366071,0.955357,0.616071
img_05063.jpg,0,75,212,142,0.0,0.334821,0.946429,0.633929
img_03412.jpg,92,154,143,175,0.410714,0.6875,0.638393,0.78125
img_14608.jpg,0,79,211,140,0.0,0.352679,0.941964,0.625
img_13167.jpg,49,109,83,119,0.21875,0.486607,0.370536,0.53125
img_13167.jpg,6,121,20,130,0.026786,0.540179,0.089286,0.580357
img_13167.jpg,195,106,207,110,0.870536,0.473214,0.924107,0.491071
img_05705.jpg,6,81,223,143,0.026786,0.361607,0.995536,0.638393
img_15516.jpg,0,84,212,137,0.0,0.375,0.946429,0.611607
img_01563.jpg,79,163,114,180,0.352679,0.727679,0.508929,0.803571
img_11770.jpg,81,130,133,149,0.361607,0.580357,0.59375,0.665179
img_08221.jpg,44,141,86,160,0.196429,0.629464,0.383929,0.714286
img_07112.jpg,87,115,142,156,0.388393,0.513393,0.633929,0.696429
img_18032.jpg,51,184,102,213,0.227679,0.821429,0.455357,0.950893
img_17301.jpg,133,99,158,116,0.59375,0.441964,0.705357,0.517857
img_01577.jpg,35,163,38,164,0.15625,0.727679,0.169643,0.732143
img_01577.jpg,5,158,7,160,0.022321,0.705357,0.03125,0.714286
img_01577.jpg,80,159,82,159,0.357143,0.709821,0.366071,0.709821
img_01577.jpg,116,161,119,162,0.517857,0.71875,0.53125,0.723214
img_06218.jpg,0,77,216,139,0.0,0.34375,0.964286,0.620536
img_18026.jpg,75,165,140,189,0.334821,0.736607,0.625,0.84375
img_00669.jpg,95,187,127,208,0.424107,0.834821,0.566964,0.928571
img_03360.jpg,91,88,119,99,0.40625,0.392857,0.53125,0.441964
img_05711.jpg,6,80,223,138,0.026786,0.357143,0.995536,0.616071
img_15502.jpg,0,80,213,141,0.0,0.357143,0.950893,0.629464
img_15264.jpg,6,81,223,141,0.026786,0.361607,0.995536,0.629464
img_02718.jpg,65,125,144,148,0.290179,0.558036,0.642857,0.660714
img_05077.jpg,0,94,223,145,0.0,0.419643,0.995536,0.647321
img_03406.jpg,74,180,124,199,0.330357,0.803571,0.553571,0.888393
img_09895.jpg,125,110,143,116,0.558036,0.491071,0.638393,0.517857
img_09895.jpg,47,130,58,138,0.209821,0.580357,0.258929,0.616071
img_17473.jpg,94,156,129,166,0.419643,0.696429,0.575893,0.741071
img_07660.jpg,137,172,158,179,0.611607,0.767857,0.705357,0.799107
img_11002.jpg,68,79,103,109,0.303571,0.352679,0.459821,0.486607
img_06595.jpg,8,79,223,143,0.035714,0.352679,0.995536,0.638393
img_17498.jpg,146,115,180,130,0.651786,0.513393,0.803571,0.580357
img_17498.jpg,53,83,67,87,0.236607,0.370536,0.299107,0.388393
img_14191.jpg,0,68,212,151,0.0,0.303571,0.946429,0.674107
img_12286.jpg,36,92,70,105,0.160714,0.410714,0.3125,0.46875
img_02095.jpg,64,165,95,180,0.285714,0.736607,0.424107,0.803571
img_05922.jpg,4,56,223,156,0.017857,0.25,0.995536,0.696429
img_13198.jpg,137,128,160,149,0.611607,0.571429,0.714286,0.665179
img_10491.jpg,53,99,120,126,0.236607,0.441964,0.535714,0.5625
img_11943.jpg,110,70,130,86,0.491071,0.3125,0.580357,0.383929
img_00696.jpg,74,124,87,129,0.330357,0.553571,0.388393,0.575893
img_00696.jpg,154,131,164,136,0.6875,0.584821,0.732143,0.607143
img_00696.jpg,108,124,113,126,0.482143,0.553571,0.504464,0.5625
img_01588.jpg,113,130,123,141,0.504464,0.580357,0.549107,0.629464
img_12292.jpg,136,108,158,123,0.607143,0.482143,0.705357,0.549107
img_05936.jpg,10,90,222,137,0.044643,0.401786,0.991071,0.611607
img_14185.jpg,0,87,207,137,0.0,0.388393,0.924107,0.611607
img_05088.jpg,0,83,210,139,0.0,0.370536,0.9375,0.620536
img_06581.jpg,1,78,223,139,0.004464,0.348214,0.995536,0.620536
img_07847.jpg,142,124,163,135,0.633929,0.553571,0.727679,0.602679
img_09842.jpg,75,154,140,172,0.334821,0.6875,0.625,0.767857
img_08584.jpg,157,115,192,125,0.700893,0.513393,0.857143,0.558036
img_08584.jpg,59,102,66,107,0.263393,0.455357,0.294643,0.477679
img_00866.jpg,125,174,177,201,0.558036,0.776786,0.790179,0.897321
img_00866.jpg,189,65,196,70,0.84375,0.290179,0.875,0.3125
img_00866.jpg,157,66,162,68,0.700893,0.294643,0.723214,0.303571
img_00866.jpg,169,63,174,67,0.754464,0.28125,0.776786,0.299107
img_00866.jpg,139,64,143,66,0.620536,0.285714,0.638393,0.294643
img_00866.jpg,126,63,128,64,0.5625,0.28125,0.571429,0.285714
img_00866.jpg,117,58,120,60,0.522321,0.258929,0.535714,0.267857
img_00866.jpg,104,58,107,60,0.464286,0.258929,0.477679,0.267857
img_00866.jpg,92,58,94,59,0.410714,0.258929,0.419643,0.263393
img_00866.jpg,88,56,91,57,0.392857,0.25,0.40625,0.254464
img_00866.jpg,81,55,84,56,0.361607,0.245536,0.375,0.25
img_00866.jpg,74,57,75,58,0.330357,0.254464,0.334821,0.258929
img_14813.jpg,7,83,222,133,0.03125,0.370536,0.991071,0.59375
img_14807.jpg,0,83,212,139,0.0,0.370536,0.946429,0.620536
img_08590.jpg,0,118,32,155,0.0,0.526786,0.142857,0.691964
img_16976.jpg,45,134,88,152,0.200893,0.598214,0.392857,0.678571
img_14026.jpg,3,77,223,144,0.013393,0.34375,0.995536,0.642857
img_15338.jpg,1,81,210,133,0.004464,0.361607,0.9375,0.59375
img_16631.jpg,23,138,41,153,0.102679,0.616071,0.183036,0.683036
img_06422.jpg,0,90,209,133,0.0,0.401786,0.933036,0.59375
img_00053.jpg,22,62,209,91,0.098214,0.276786,0.933036,0.40625
img_00053.jpg,48,96,182,160,0.214286,0.428571,0.8125,0.714286
img_00735.jpg,160,124,182,144,0.714286,0.553571,0.8125,0.642857
img_10526.jpg,100,99,160,156,0.446429,0.441964,0.714286,0.696429
img_10526.jpg,0,34,25,85,0.0,0.151786,0.111607,0.379464
img_08369.jpg,75,142,105,150,0.334821,0.633929,0.46875,0.669643
img_06344.jpg,0,89,211,134,0.0,0.397321,0.941964,0.598214
img_09077.jpg,96,148,142,184,0.428571,0.660714,0.633929,0.821429
img_16157.jpg,62,98,165,129,0.276786,0.4375,0.736607,0.575893
img_12331.jpg,69,142,85,151,0.308036,0.633929,0.379464,0.674107
img_14998.jpg,0,79,209,143,0.0,0.352679,0.933036,0.638393
img_14740.jpg,0,83,208,136,0.0,0.370536,0.928571,0.607143
img_05895.jpg,1,83,208,142,0.004464,0.370536,0.928571,0.633929
img_12325.jpg,74,137,108,153,0.330357,0.611607,0.482143,0.683036
img_12325.jpg,156,115,176,124,0.696429,0.513393,0.785714,0.553571
img_12325.jpg,187,102,202,108,0.834821,0.455357,0.901786,0.482143
img_12325.jpg,210,94,218,99,0.9375,0.419643,0.973214,0.441964
img_05659.jpg,0,87,216,138,0.0,0.388393,0.964286,0.616071
img_05881.jpg,2,81,213,133,0.008929,0.361607,0.950893,0.59375
img_14754.jpg,7,86,223,138,0.03125,0.383929,0.995536,0.616071
img_00721.jpg,99,107,150,121,0.441964,0.477679,0.669643,0.540179
img_00721.jpg,42,37,57,42,0.1875,0.165179,0.254464,0.1875
img_10532.jpg,96,108,153,144,0.428571,0.482143,0.683036,0.642857
img_06350.jpg,10,88,219,134,0.044643,0.392857,0.977679,0.598214
img_09063.jpg,87,136,127,158,0.388393,0.607143,0.566964,0.705357
img_16143.jpg,79,132,135,162,0.352679,0.589286,0.602679,0.723214
img_16143.jpg,6,62,15,67,0.026786,0.276786,0.066964,0.299107
img_16625.jpg,78,100,118,115,0.348214,0.446429,0.526786,0.513393
img_06436.jpg,0,89,216,143,0.0,0.397321,0.964286,0.638393
img_07728.jpg,59,138,108,152,0.263393,0.616071,0.482143,0.678571
img_07728.jpg,153,66,157,68,0.683036,0.294643,0.700893,0.303571
img_00047.jpg,19,61,203,91,0.084821,0.272321,0.90625,0.40625
img_00047.jpg,48,100,177,162,0.214286,0.446429,0.790179,0.723214
img_14032.jpg,0,84,214,140,0.0,0.375,0.955357,0.625
img_12443.jpg,132,70,159,100,0.589286,0.3125,0.709821,0.446429
img_02650.jpg,169,148,205,162,0.754464,0.660714,0.915179,0.723214
img_02650.jpg,0,167,37,183,0.0,0.745536,0.165179,0.816964
img_01371.jpg,61,120,119,140,0.272321,0.535714,0.53125,0.625
img_08433.jpg,28,114,65,129,0.125,0.508929,0.290179,0.575893
img_17513.jpg,83,149,134,170,0.370536,0.665179,0.598214,0.758929
img_05117.jpg,4,73,223,144,0.017857,0.325893,0.995536,0.642857
img_15304.jpg,6,69,204,150,0.026786,0.308036,0.910714,0.669643
img_02678.jpg,46,64,146,156,0.205357,0.285714,0.651786,0.696429
img_15462.jpg,5,81,223,145,0.022321,0.361607,0.995536,0.647321
img_05671.jpg,2,84,208,141,0.008929,0.375,0.928571,0.629464
img_03200.jpg,42,86,70,103,0.1875,0.383929,0.3125,0.459821
img_18146.jpg,84,194,137,222,0.375,0.866071,0.611607,0.991071
img_00709.jpg,193,118,204,131,0.861607,0.526786,0.910714,0.584821
img_00709.jpg,0,140,27,158,0.0,0.625,0.120536,0.705357
img_17275.jpg,69,154,108,165,0.308036,0.6875,0.482143,0.736607
img_17275.jpg,147,84,155,87,0.65625,0.375,0.691964,0.388393
img_08355.jpg,62,148,114,169,0.276786,0.660714,0.508929,0.754464
img_08355.jpg,205,127,223,138,0.915179,0.566964,0.995536,0.616071
img_07066.jpg,87,126,117,138,0.388393,0.5625,0.522321,0.616071
img_07066.jpg,51,101,60,105,0.227679,0.450893,0.267857,0.46875
img_11604.jpg,56,151,78,159,0.25,0.674107,0.348214,0.709821
img_06378.jpg,2,86,212,137,0.008929,0.383929,0.946429,0.611607
img_01417.jpg,24,117,53,123,0.107143,0.522321,0.236607,0.549107
img_01417.jpg,142,111,151,115,0.633929,0.495536,0.674107,0.513393
img_01417.jpg,152,100,160,104,0.678571,0.446429,0.714286,0.464286
img_18152.jpg,82,114,148,214,0.366071,0.508929,0.660714,0.955357
img_17261.jpg,82,143,138,156,0.366071,0.638393,0.616071,0.696429
img_08341.jpg,68,121,113,155,0.303571,0.540179,0.504464,0.691964
img_11610.jpg,82,159,119,178,0.366071,0.709821,0.53125,0.794643
img_01403.jpg,42,119,73,132,0.1875,0.53125,0.325893,0.589286
img_15476.jpg,0,85,215,138,0.0,0.379464,0.959821,0.616071
img_05665.jpg,0,87,210,134,0.0,0.388393,0.9375,0.598214
img_12319.jpg,82,144,140,159,0.366071,0.642857,0.625,0.709821
img_14768.jpg,0,91,213,139,0.0,0.40625,0.950893,0.620536
img_03572.jpg,80,125,138,141,0.357143,0.558036,0.616071,0.629464
img_05103.jpg,2,86,211,140,0.008929,0.383929,0.941964,0.625
img_15310.jpg,7,78,223,141,0.03125,0.348214,0.995536,0.629464
img_01365.jpg,58,135,75,142,0.258929,0.602679,0.334821,0.633929
img_16619.jpg,38,99,60,114,0.169643,0.441964,0.267857,0.508929
img_09739.jpg,48,175,80,187,0.214286,0.78125,0.357143,0.834821
img_08427.jpg,98,141,120,167,0.4375,0.629464,0.535714,0.745536
img_08427.jpg,211,99,219,107,0.941964,0.441964,0.977679,0.477679
img_08427.jpg,196,79,202,84,0.875,0.352679,0.901786,0.375
img_07714.jpg,124,150,135,160,0.553571,0.669643,0.602679,0.714286
img_17507.jpg,75,144,105,153,0.334821,0.642857,0.46875,0.683036
img_00090.jpg,88,101,143,136,0.392857,0.450893,0.638393,0.607143
img_12494.jpg,94,35,121,45,0.419643,0.15625,0.540179,0.200893
img_12494.jpg,49,2,53,4,0.21875,0.008929,0.236607,0.017857
img_03599.jpg,158,113,190,139,0.705357,0.504464,0.848214,0.620536
img_14783.jpg,0,75,214,142,0.0,0.334821,0.955357,0.633929
img_05856.jpg,0,87,213,147,0.0,0.388393,0.950893,0.65625
img_06387.jpg,0,83,214,136,0.0,0.370536,0.955357,0.607143
img_11823.jpg,120,105,179,138,0.535714,0.46875,0.799107,0.616071
img_06393.jpg,5,88,223,141,0.022321,0.392857,0.995536,0.629464
img_16180.jpg,125,115,161,127,0.558036,0.513393,0.71875,0.566964
img_11837.jpg,58,143,92,158,0.258929,0.638393,0.410714,0.705357
img_05842.jpg,7,88,223,138,0.03125,0.392857,0.995536,0.616071
img_14797.jpg,0,91,211,137,0.0,0.40625,0.941964,0.611607
img_15489.jpg,0,86,215,135,0.0,0.383929,0.959821,0.602679
img_00084.jpg,27,131,190,160,0.120536,0.584821,0.848214,0.714286
img_00084.jpg,45,60,171,120,0.200893,0.267857,0.763393,0.535714
img_02863.jpg,65,132,86,142,0.290179,0.589286,0.383929,0.633929
img_16816.jpg,69,196,130,223,0.308036,0.875,0.580357,0.995536
img_09936.jpg,12,137,72,164,0.053571,0.611607,0.321429,0.732143
img_09088.jpg,106,106,142,125,0.473214,0.473214,0.633929,0.558036
img_18185.jpg,160,92,180,109,0.714286,0.410714,0.803571,0.486607
img_08396.jpg,37,172,56,183,0.165179,0.767857,0.25,0.816964
img_14967.jpg,0,87,218,136,0.0,0.388393,0.973214,0.607143
img_14973.jpg,6,65,223,154,0.026786,0.290179,0.995536,0.6875
img_18191.jpg,73,188,115,205,0.325893,0.839286,0.513393,0.915179
img_08382.jpg,97,100,133,114,0.433036,0.446429,0.59375,0.508929
img_09922.jpg,161,122,181,133,0.71875,0.544643,0.808036,0.59375
img_14542.jpg,5,83,223,138,0.022321,0.370536,0.995536,0.616071
img_12133.jpg,56,99,141,128,0.25,0.441964,0.629464,0.571429
img_04989.jpg,5,83,210,133,0.022321,0.370536,0.9375,0.59375
img_01629.jpg,89,85,177,115,0.397321,0.379464,0.790179,0.513393
img_16355.jpg,70,127,95,137,0.3125,0.566964,0.424107,0.611607
img_09275.jpg,30,71,193,153,0.133929,0.316964,0.861607,0.683036
img_06146.jpg,7,91,223,130,0.03125,0.40625,0.995536,0.580357
img_10724.jpg,137,82,182,101,0.611607,0.366071,0.8125,0.450893
img_07258.jpg,189,116,211,132,0.84375,0.517857,0.941964,0.589286
img_07258.jpg,19,92,37,97,0.084821,0.410714,0.165179,0.433036
img_18378.jpg,82,101,129,116,0.366071,0.450893,0.575893,0.517857
img_09513.jpg,24,144,35,147,0.107143,0.642857,0.15625,0.65625
img_09513.jpg,65,146,73,150,0.290179,0.651786,0.325893,0.669643
img_06620.jpg,5,86,223,133,0.022321,0.383929,0.995536,0.59375
img_02446.jpg,32,122,65,135,0.142857,0.544643,0.290179,0.602679
img_05329.jpg,6,89,223,138,0.026786,0.397321,0.995536,0.616071
img_12655.jpg,46,126,96,150,0.205357,0.5625,0.428571,0.669643
img_03980.jpg,137,128,160,149,0.611607,0.571429,0.714286,0.665179
img_14224.jpg,0,82,211,139,0.0,0.366071,0.941964,0.620536
img_12641.jpg,83,134,118,148,0.370536,0.598214,0.526786,0.660714
img_04023.jpg,16,145,100,188,0.071429,0.647321,0.446429,0.839286
img_14230.jpg,0,82,210,143,0.0,0.366071,0.9375,0.638393
img_17739.jpg,69,75,124,103,0.308036,0.334821,0.553571,0.459821
img_17739.jpg,15,21,26,27,0.066964,0.09375,0.116071,0.120536
img_08619.jpg,59,132,89,141,0.263393,0.589286,0.397321,0.629464
img_09507.jpg,92,114,117,121,0.410714,0.508929,0.522321,0.540179
img_09507.jpg,206,104,223,110,0.919643,0.464286,0.995536,0.491071
img_11348.jpg,131,109,160,124,0.584821,0.486607,0.714286,0.553571
img_11348.jpg,3,97,6,99,0.013393,0.433036,0.026786,0.441964
img_06634.jpg,2,78,212,138,0.008929,0.348214,0.946429,0.616071
img_16427.jpg,23,138,36,143,0.102679,0.616071,0.160714,0.638393
img_16427.jpg,111,139,124,145,0.495536,0.620536,0.553571,0.647321
img_16427.jpg,189,145,203,150,0.84375,0.647321,0.90625,0.669643
img_16427.jpg,80,134,82,135,0.357143,0.598214,0.366071,0.602679
img_16341.jpg,16,168,76,194,0.071429,0.75,0.339286,0.866071
img_09261.jpg,14,50,220,94,0.0625,0.223214,0.982143,0.419643
img_09261.jpg,43,96,198,171,0.191964,0.428571,0.883929,0.763393
img_06152.jpg,0,86,212,138,0.0,0.383929,0.946429,0.616071
img_00523.jpg,129,125,194,152,0.575893,0.558036,0.866071,0.678571
img_14556.jpg,0,72,208,142,0.0,0.321429,0.928571,0.633929
img_13239.jpg,69,88,118,114,0.308036,0.392857,0.526786,0.508929
img_12127.jpg,82,100,135,147,0.366071,0.446429,0.602679,0.65625
img_15648.jpg,7,70,221,133,0.03125,0.3125,0.986607,0.59375
img_02334.jpg,74,115,116,136,0.330357,0.513393,0.517857,0.607143
img_16369.jpg,86,128,111,137,0.383929,0.571429,0.495536,0.611607
img_11406.jpg,122,202,145,210,0.544643,0.901786,0.647321,0.9375
img_11406.jpg,181,165,189,169,0.808036,0.736607,0.84375,0.754464
img_09249.jpg,126,30,166,42,0.5625,0.133929,0.741071,0.1875
img_07264.jpg,48,107,185,173,0.214286,0.477679,0.825893,0.772321
img_17077.jpg,151,121,170,132,0.674107,0.540179,0.758929,0.589286
img_05473.jpg,0,85,216,135,0.0,0.379464,0.964286,0.602679
img_15660.jpg,0,86,217,137,0.0,0.383929,0.96875,0.611607
img_15106.jpg,8,80,220,134,0.035714,0.357143,0.982143,0.598214
img_05315.jpg,0,85,215,137,0.0,0.379464,0.959821,0.611607
img_03764.jpg,131,152,147,159,0.584821,0.678571,0.65625,0.709821
img_14218.jpg,0,82,213,137,0.0,0.366071,0.950893,0.611607
img_17711.jpg,77,129,135,148,0.34375,0.575893,0.602679,0.660714
img_18422.jpg,0,157,79,191,0.0,0.700893,0.352679,0.852679
img_06608.jpg,0,81,212,131,0.0,0.361607,0.946429,0.584821
img_11374.jpg,53,145,69,151,0.236607,0.647321,0.308036,0.674107
img_11374.jpg,137,149,156,155,0.611607,0.665179,0.696429,0.691964
img_01167.jpg,92,142,114,154,0.410714,0.633929,0.508929,0.6875
img_15112.jpg,1,83,208,142,0.004464,0.370536,0.928571,0.633929
img_05301.jpg,0,74,223,135,0.0,0.330357,0.995536,0.602679
img_03770.jpg,78,202,114,215,0.348214,0.901786,0.508929,0.959821
img_03016.jpg,81,98,136,111,0.361607,0.4375,0.607143,0.495536
img_05467.jpg,3,89,207,139,0.013393,0.397321,0.924107,0.620536
img_02308.jpg,127,104,175,121,0.566964,0.464286,0.78125,0.540179
img_02308.jpg,31,72,42,76,0.138393,0.321429,0.1875,0.339286
img_02308.jpg,2,56,7,59,0.008929,0.25,0.03125,0.263393
img_15674.jpg,1,77,223,145,0.004464,0.34375,0.995536,0.647321
img_08143.jpg,116,184,154,201,0.517857,0.821429,0.6875,0.897321
img_17063.jpg,189,106,206,119,0.84375,0.473214,0.919643,0.53125
img_18350.jpg,127,142,157,166,0.566964,0.633929,0.700893,0.741071
img_01832.jpg,74,105,120,122,0.330357,0.46875,0.535714,0.544643
img_01832.jpg,28,53,34,60,0.125,0.236607,0.151786,0.267857
img_06185.jpg,2,86,211,136,0.008929,0.383929,0.941964,0.607143
img_14581.jpg,8,75,223,146,0.035714,0.334821,0.995536,0.651786
img_15847.jpg,0,84,215,146,0.0,0.375,0.959821,0.651786
img_02485.jpg,35,110,45,114,0.15625,0.491071,0.200893,0.508929
img_02485.jpg,50,100,56,103,0.223214,0.446429,0.25,0.459821
img_12696.jpg,77,141,143,159,0.34375,0.629464,0.638393,0.709821
img_03943.jpg,152,77,195,90,0.678571,0.34375,0.870536,0.401786
img_03943.jpg,0,106,25,115,0.0,0.473214,0.111607,0.513393
img_00292.jpg,131,116,163,138,0.584821,0.517857,0.727679,0.616071
img_00292.jpg,180,65,183,68,0.803571,0.290179,0.816964,0.303571
img_10081.jpg,18,104,55,117,0.080357,0.464286,0.245536,0.522321
img_17922.jpg,83,128,150,148,0.370536,0.571429,0.669643,0.660714
img_08802.jpg,93,152,126,178,0.415179,0.678571,0.5625,0.794643
img_00286.jpg,85,152,152,168,0.379464,0.678571,0.678571,0.75
img_02491.jpg,137,145,158,153,0.611607,0.647321,0.705357,0.683036
img_12682.jpg,67,150,123,161,0.299107,0.669643,0.549107,0.71875
img_12682.jpg,166,54,172,59,0.741071,0.241071,0.767857,0.263393
img_05498.jpg,6,92,223,126,0.026786,0.410714,0.995536,0.5625
img_14595.jpg,5,83,222,136,0.022321,0.370536,0.991071,0.607143
img_15853.jpg,2,78,212,138,0.008929,0.348214,0.946429,0.616071
img_01826.jpg,118,145,134,152,0.526786,0.647321,0.598214,0.678571
img_06191.jpg,1,84,207,137,0.004464,0.375,0.924107,0.611607
img_04976.jpg,0,86,210,138,0.0,0.383929,0.9375,0.616071
img_08194.jpg,4,147,55,192,0.017857,0.65625,0.245536,0.857143
img_10903.jpg,111,166,135,172,0.495536,0.741071,0.602679,0.767857
img_10903.jpg,56,156,78,163,0.25,0.696429,0.348214,0.727679
img_12872.jpg,142,132,162,147,0.633929,0.589286,0.723214,0.65625
img_12866.jpg,76,179,139,196,0.339286,0.799107,0.620536,0.875
img_12866.jpg,22,78,31,88,0.098214,0.348214,0.138393,0.392857
img_08180.jpg,88,132,123,157,0.392857,0.589286,0.549107,0.700893
img_18393.jpg,74,90,149,110,0.330357,0.401786,0.665179,0.491071
img_10917.jpg,87,149,133,168,0.388393,0.665179,0.59375,0.75
img_04962.jpg,3,88,207,135,0.013393,0.392857,0.924107,0.602679
img_06195.jpg,0,91,211,139,0.0,0.40625,0.941964,0.620536
img_14591.jpg,8,83,223,137,0.035714,0.370536,0.995536,0.611607
img_15857.jpg,3,74,209,143,0.013393,0.330357,0.933036,0.638393
img_12686.jpg,87,127,141,166,0.388393,0.566964,0.629464,0.741071
img_00282.jpg,87,124,127,136,0.388393,0.553571,0.566964,0.607143
img_17926.jpg,3,70,217,137,0.013393,0.3125,0.96875,0.611607
img_08806.jpg,126,134,173,151,0.5625,0.598214,0.772321,0.674107
img_08806.jpg,166,75,169,78,0.741071,0.334821,0.754464,0.348214
img_00296.jpg,27,207,51,223,0.120536,0.924107,0.227679,0.995536
img_17932.jpg,31,151,58,172,0.138393,0.674107,0.258929,0.767857
img_17932.jpg,128,128,152,141,0.571429,0.571429,0.678571,0.629464
img_17932.jpg,181,149,206,168,0.808036,0.665179,0.919643,0.75
img_08812.jpg,175,173,196,195,0.78125,0.772321,0.875,0.870536
img_01188.jpg,105,157,160,172,0.46875,0.700893,0.714286,0.767857
img_03947.jpg,78,121,140,137,0.348214,0.540179,0.625,0.611607
img_12692.jpg,56,121,99,142,0.25,0.540179,0.441964,0.633929
img_14585.jpg,6,80,223,143,0.026786,0.357143,0.995536,0.638393
img_15843.jpg,0,84,220,138,0.0,0.375,0.982143,0.616071
img_05488.jpg,0,86,211,136,0.0,0.383929,0.941964,0.607143
img_16392.jpg,82,129,95,138,0.366071,0.575893,0.424107,0.616071
img_06181.jpg,0,81,209,137,0.0,0.361607,0.933036,0.611607
img_04966.jpg,0,87,207,137,0.0,0.388393,0.924107,0.611607
img_10913.jpg,60,74,70,80,0.267857,0.330357,0.3125,0.357143
img_08184.jpg,147,117,176,135,0.65625,0.522321,0.785714,0.602679
img_08184.jpg,209,91,223,97,0.933036,0.40625,0.995536,0.433036
img_18397.jpg,174,133,207,156,0.776786,0.59375,0.924107,0.696429
img_08190.jpg,42,84,80,99,0.1875,0.375,0.357143,0.441964
img_18383.jpg,131,131,172,145,0.584821,0.584821,0.767857,0.647321
img_18383.jpg,65,43,80,47,0.290179,0.191964,0.357143,0.209821
img_18383.jpg,106,38,111,40,0.473214,0.169643,0.495536,0.178571
img_18383.jpg,136,39,141,41,0.607143,0.174107,0.629464,0.183036
img_04972.jpg,0,68,212,151,0.0,0.303571,0.946429,0.674107
img_12123.jpg,101,114,123,122,0.450893,0.508929,0.549107,0.544643
img_02330.jpg,31,135,68,159,0.138393,0.602679,0.303571,0.709821
img_04999.jpg,0,82,213,137,0.0,0.366071,0.950893,0.611607
img_14552.jpg,3,70,223,147,0.013393,0.3125,0.995536,0.65625
