filename,xmin,ymin,xmax,ymax
img_12732.jpg,169,214,242,234
img_02521.jpg,133,423,293,492
img_02521.jpg,644,399,693,421
img_14343.jpg,0,1,264,59
img_14425.jpg,0,3,185,60
img_05528.jpg,7,0,216,56
img_09312.jpg,478,411,729,473
img_06021.jpg,0,0,202,50
img_00450.jpg,230,168,318,194
img_10643.jpg,117,237,212,285
img_01996.jpg,218,380,324,415
img_03171.jpg,368,518,424,537
img_03171.jpg,232,392,267,407
img_03171.jpg,435,395,471,412
img_03171.jpg,118,340,141,349
img_15713.jpg,12,0,272,66
img_05500.jpg,0,0,147,34
img_06009.jpg,0,2,191,56
img_11575.jpg,558,296,673,374
img_07317.jpg,175,447,227,480
img_07317.jpg,915,331,944,344
img_07471.jpg,145,179,233,206
img_08742.jpg,19,274,58,312
img_05266.jpg,5,0,266,73
img_02509.jpg,96,160,141,178
img_02509.jpg,496,73,504,77
img_15075.jpg,10,0,278,71
img_05272.jpg,9,4,231,53
img_15061.jpg,0,2,260,60
img_17676.jpg,141,227,238,268
img_17676.jpg,337,93,354,100
img_16568.jpg,107,376,446,539
img_11207.jpg,128,421,262,496
img_11561.jpg,2478,1966,2713,2136
img_18223.jpg,236,824,394,889
img_07303.jpg,222,507,285,538
img_03165.jpg,269,417,740,711
img_14419.jpg,0,4,262,83
img_15707.jpg,0,1,162,41
img_12068.jpg,339,671,450,744
img_05514.jpg,1,1,146,36
img_09449.jpg,235,228,421,297
img_16569.jpg,146,402,371,525
img_17677.jpg,282,355,380,384
img_07464.jpg,423,406,505,502
img_15060.jpg,11,3,311,73
img_05273.jpg,9,4,231,53
img_05515.jpg,1,1,146,36
img_12069.jpg,351,377,529,452
img_12069.jpg,8,173,19,178
img_15706.jpg,0,1,96,25
img_14418.jpg,14,3,280,74
img_07302.jpg,148,228,275,268
img_07302.jpg,351,104,408,123
img_07302.jpg,609,73,640,84
img_18222.jpg,226,325,330,429
img_01773.jpg,381,1583,530,1709
img_11560.jpg,269,274,370,332
img_11560.jpg,343,24,355,32
img_07316.jpg,61,671,135,696
img_07316.jpg,413,643,469,668
img_07316.jpg,50,567,76,579
img_07316.jpg,278,584,303,593
img_07316.jpg,163,441,175,448
img_07316.jpg,114,445,124,452
img_07316.jpg,21,460,31,468
img_07316.jpg,58,454,74,464
img_07316.jpg,357,470,368,477
img_07316.jpg,747,226,756,234
img_07316.jpg,747,193,757,197
img_00479.jpg,577,382,752,441
img_11574.jpg,151,199,366,263
img_06008.jpg,10,2,308,79
img_05501.jpg,0,2,210,56
img_15712.jpg,12,0,272,66
img_03170.jpg,277,226,328,246
img_03170.jpg,94,136,102,143
img_03616.jpg,620,528,729,617
img_15074.jpg,0,13,102,42
img_02508.jpg,121,120,189,160
img_05267.jpg,5,0,266,73
img_11212.jpg,360,605,447,637
img_17663.jpg,212,205,380,319
img_14342.jpg,4,3,220,57
img_12733.jpg,283,337,482,385
img_17893.jpg,85,231,194,262
img_16555.jpg,1273,1436,1937,1634
img_16555.jpg,763,642,829,681
img_00337.jpg,237,391,364,473
img_07458.jpg,452,267,816,593
img_10642.jpg,247,192,361,261
img_00451.jpg,605,581,792,637
img_16233.jpg,254,424,362,512
img_06020.jpg,8,3,204,45
img_09313.jpg,41,285,830,487
img_09313.jpg,32,516,823,705
img_12055.jpg,937,372,990,404
img_05529.jpg,0,0,157,39
img_03158.jpg,121,215,167,239
img_14424.jpg,7,0,235,61
img_12041.jpg,176,77,284,113
img_02252.jpg,240,553,359,616
img_14430.jpg,0,2,176,54
img_16227.jpg,371,300,487,375
img_16227.jpg,120,0,148,24
img_06034.jpg,15,5,106,65
img_09307.jpg,34,201,1280,627
img_11548.jpg,146,492,313,599
img_17887.jpg,269,305,474,404
img_09461.jpg,277,109,307,127
img_16541.jpg,310,325,513,444
img_00323.jpg,432,363,501,416
img_00323.jpg,136,226,166,256
img_00323.jpg,550,196,573,213
img_14356.jpg,0,0,227,62
img_02534.jpg,64,224,89,244
img_15048.jpg,0,2,277,69
img_12727.jpg,727,347,867,396
img_12727.jpg,7,345,80,383
img_03819.jpg,629,529,802,575
img_03819.jpg,97,368,224,406
img_06961.jpg,65,129,149,156
img_08794.jpg,327,162,383,181
img_08794.jpg,0,210,39,231
img_10865.jpg,965,235,1006,259
img_10865.jpg,0,329,56,363
img_10865.jpg,105,290,125,311
img_01968.jpg,542,533,599,555
img_01968.jpg,729,529,792,552
img_01968.jpg,90,513,152,532
img_04810.jpg,0,3,211,67
img_06975.jpg,182,311,322,345
img_08780.jpg,350,863,401,885
img_08780.jpg,252,812,280,834
img_17878.jpg,272,359,312,384
img_17878.jpg,438,392,472,412
img_17878.jpg,43,332,67,345
img_12900.jpg,342,586,1019,855
img_08970.jpg,271,340,391,416
img_12928.jpg,95,381,158,428
img_12928.jpg,558,302,606,332
img_14381.jpg,0,5,110,42
img_12096.jpg,203,100,288,172
img_02285.jpg,30,156,73,189
img_01954.jpg,434,246,581,298
img_10695.jpg,231,515,355,614
img_01940.jpg,394,441,542,561
img_00486.jpg,629,546,866,601
img_12082.jpg,164,401,278,436
img_04838.jpg,0,0,130,41
img_03831.jpg,238,235,324,267
img_03831.jpg,645,205,659,215
img_05298.jpg,0,2,171,42
img_14395.jpg,10,2,217,71
img_06949.jpg,56,204,110,234
img_17844.jpg,600,701,639,729
img_17844.jpg,94,680,116,695
img_17844.jpg,519,598,527,606
img_08964.jpg,136,301,198,360
img_11762.jpg,179,126,255,189
img_01571.jpg,88,42,176,78
img_17313.jpg,240,94,431,188
img_18020.jpg,268,435,361,511
img_08233.jpg,283,411,412,456
img_02078.jpg,83,133,157,151
img_15504.jpg,0,9,111,38
img_05717.jpg,8,0,230,69
img_05071.jpg,7,1,198,52
img_15262.jpg,3,4,165,52
img_07666.jpg,157,204,320,256
img_17475.jpg,143,252,328,323
img_09893.jpg,258,393,452,477
img_00109.jpg,118,161,248,205
img_00109.jpg,441,46,475,58
img_06578.jpg,5,5,164,46
img_11004.jpg,533,1422,991,1574
img_08541.jpg,171,610,332,754
img_17461.jpg,329,253,506,301
img_09887.jpg,135,376,200,419
img_01203.jpg,330,779,436,808
img_01203.jpg,67,596,115,622
img_05065.jpg,0,2,200,65
img_15276.jpg,1,1,214,54
img_03414.jpg,337,281,469,337
img_14168.jpg,2,1,84,29
img_13161.jpg,2741,899,3518,1119
img_13161.jpg,0,1418,461,1578
img_15510.jpg,8,2,215,53
img_05703.jpg,12,0,264,66
img_11776.jpg,872,405,930,434
img_11776.jpg,270,376,294,389
img_09139.jpg,147,209,245,238
img_01565.jpg,216,289,392,428
img_17307.jpg,266,752,486,816
img_17307.jpg,729,375,751,384
img_07114.jpg,390,523,409,536
img_07114.jpg,156,561,177,571
img_07114.jpg,916,446,931,455
img_08227.jpg,341,520,414,555
img_08227.jpg,696,517,749,540
img_08227.jpg,805,496,846,519
img_10468.jpg,712,716,848,768
img_13149.jpg,102,396,202,498
img_14626.jpg,4,0,151,47
img_15538.jpg,3,3,201,57
img_12257.jpg,75,819,261,916
img_09111.jpg,158,73,237,143
img_06222.jpg,0,1,202,52
img_08569.jpg,343,329,392,349
img_00135.jpg,211,263,298,284
img_17449.jpg,132,433,252,538
img_06544.jpg,8,0,207,52
img_02722.jpg,275,294,336,368
img_02722.jpg,511,356,522,373
img_14140.jpg,0,0,176,55
img_05059.jpg,2,0,132,37
img_12525.jpg,77,79,244,114
img_02736.jpg,35,304,79,324
img_02736.jpg,190,20,196,29
img_14154.jpg,3,1,96,30
img_03428.jpg,155,227,214,260
img_10332.jpg,334,452,473,528
img_00121.jpg,392,250,592,290
img_16743.jpg,225,560,293,591
img_06550.jpg,0,3,168,47
img_06236.jpg,5,0,122,25
img_01559.jpg,291,447,336,477
img_01559.jpg,606,471,640,496
img_00647.jpg,260,253,294,282
img_10454.jpg,0,699,78,738
img_07128.jpg,801,434,888,487
img_07128.jpg,299,307,341,339
img_07128.jpg,0,353,20,371
img_14632.jpg,1,0,177,47
img_14801.jpg,1,0,218,48
img_00874.jpg,765,459,919,507
img_00874.jpg,299,451,400,484
img_16970.jpg,865,700,1692,1070
img_08596.jpg,210,199,270,214
img_02905.jpg,202,554,304,593
img_16964.jpg,481,932,668,1014
img_09844.jpg,166,208,325,313
img_00860.jpg,934,1924,2111,2309
img_14815.jpg,8,1,367,88
img_05918.jpg,0,4,154,68
img_11945.jpg,263,285,336,338
img_11945.jpg,447,171,460,181
img_00848.jpg,84,270,150,298
img_02087.jpg,737,337,860,416
img_02087.jpg,794,335,798,339
img_02087.jpg,203,231,236,247
img_02087.jpg,914,245,959,275
img_12294.jpg,184,515,295,577
img_05930.jpg,7,0,157,39
img_03399.jpg,1095,2309,1932,2552
img_14183.jpg,0,1,227,56
img_07841.jpg,68,157,141,181
img_16794.jpg,231,428,379,472
img_06587.jpg,9,2,187,43
img_16780.jpg,259,60,276,70
img_07855.jpg,194,270,338,323
img_07855.jpg,1,76,13,91
img_06593.jpg,0,11,159,95
img_16958.jpg,216,183,288,204
img_14197.jpg,0,2,192,50
img_15289.jpg,8,3,215,56
img_02093.jpg,547,548,629,576
img_02093.jpg,319,476,361,491
img_02093.jpg,736,441,754,449
img_02093.jpg,152,483,166,492
img_14829.jpg,10,4,204,50
img_12280.jpg,540,509,583,568
img_12280.jpg,69,315,90,339
img_05924.jpg,12,7,245,85
img_11951.jpg,1002,1029,1453,1179
img_10497.jpg,486,444,660,512
img_11789.jpg,1076,2403,2051,2713
img_11789.jpg,355,829,500,889
img_07074.jpg,292,234,316,280
img_08347.jpg,233,152,309,175
img_10508.jpg,123,419,226,456
img_18154.jpg,301,409,409,456
img_18154.jpg,0,278,13,289
img_16179.jpg,65,129,149,156
img_11616.jpg,123,81,190,99
img_11616.jpg,253,27,269,33
img_05663.jpg,3,2,137,39
img_15470.jpg,4,0,137,34
img_03574.jpg,372,571,462,622
img_03574.jpg,948,566,995,602
img_15316.jpg,4,1,216,53
img_05105.jpg,0,4,178,56
img_11170.jpg,235,190,339,237
img_01363.jpg,211,342,337,392
img_01363.jpg,995,368,1024,405
img_17501.jpg,920,787,1031,847
img_07712.jpg,114,279,142,293
img_07712.jpg,385,238,401,246
img_08421.jpg,174,513,318,558
img_06418.jpg,0,12,246,77
img_01377.jpg,307,2369,623,2510
img_00069.jpg,849,1541,1286,1647
img_00069.jpg,968,680,1207,741
img_00069.jpg,1755,630,1998,705
img_07706.jpg,453,824,552,856
img_08435.jpg,94,145,130,159
img_08435.jpg,38,135,55,143
img_03560.jpg,288,302,384,366
img_15302.jpg,0,0,226,42
img_05111.jpg,3,0,246,61
img_05677.jpg,0,0,157,39
img_15464.jpg,8,0,199,45
img_13015.jpg,94,122,181,146
img_07060.jpg,338,192,424,226
img_08353.jpg,151,197,249,232
img_01411.jpg,233,103,306,168
img_11602.jpg,838,448,1035,590
img_02130.jpg,705,303,860,384
img_02130.jpg,20,236,34,247
img_05887.jpg,0,4,258,79
img_14752.jpg,3,0,187,49
img_10534.jpg,320,132,409,209
img_01439.jpg,158,324,313,378
img_16145.jpg,552,456,579,477
img_09065.jpg,581,1691,979,1835
img_09065.jpg,1832,1319,1974,1378
img_06356.jpg,0,2,165,40
img_09703.jpg,399,422,592,471
img_06430.jpg,7,6,195,61
img_16623.jpg,430,542,541,592
img_00041.jpg,119,172,906,361
img_14034.jpg,9,0,271,59
img_02656.jpg,588,372,651,425
img_05139.jpg,0,0,227,62
img_12445.jpg,702,449,848,552
img_02642.jpg,106,226,184,252
img_12451.jpg,216,183,438,243
img_12451.jpg,596,116,610,120
img_09717.jpg,65,552,248,610
img_11158.jpg,394,441,542,561
img_06424.jpg,0,0,259,75
img_00055.jpg,66,29,410,86
img_00055.jpg,105,92,356,213
img_17529.jpg,46,228,107,253
img_08409.jpg,327,286,360,306
img_00733.jpg,382,476,677,566
img_16151.jpg,125,472,374,564
img_16151.jpg,124,102,155,127
img_09071.jpg,522,472,715,524
img_06342.jpg,0,0,211,45
img_15458.jpg,8,4,121,36
img_02124.jpg,8,638,48,669
img_02124.jpg,753,620,791,642
img_02124.jpg,145,631,165,641
img_02124.jpg,200,637,215,646
img_02124.jpg,321,635,338,642
img_02124.jpg,604,604,619,616
img_14746.jpg,7,0,216,56
img_05893.jpg,0,0,139,36
img_13029.jpg,548,2017,1368,2464
img_13029.jpg,982,677,1035,707
img_05878.jpg,0,3,278,72
img_14975.jpg,9,0,223,46
img_18197.jpg,257,204,326,267
img_09924.jpg,751,458,788,489
img_16804.jpg,8,438,218,477
img_02865.jpg,269,625,404,706
img_08390.jpg,2230,1260,2405,1367
img_08390.jpg,4538,1553,4653,1704
img_11819.jpg,856,453,926,537
img_11819.jpg,938,368,959,390
img_18183.jpg,407,1296,585,1441
img_14961.jpg,0,0,250,66
img_16186.jpg,262,416,303,443
img_06395.jpg,0,1,204,50
img_05844.jpg,3,1,166,52
img_14791.jpg,1,0,245,67
img_14949.jpg,5,7,175,80
img_02695.jpg,193,216,250,234
img_02695.jpg,402,209,414,214
img_12486.jpg,310,105,377,147
img_00082.jpg,124,22,421,196
img_00096.jpg,100,226,765,341
img_00096.jpg,197,390,665,624
img_12492.jpg,306,231,358,246
img_02859.jpg,237,338,378,408
img_14785.jpg,0,12,203,89
img_05850.jpg,0,0,359,82
img_05688.jpg,1,9,248,74
img_16192.jpg,112,328,229,369
img_06381.jpg,5,6,271,69
img_11825.jpg,502,495,623,559
img_11825.jpg,1454,248,1496,264
img_17703.jpg,305,309,375,329
img_01161.jpg,352,212,404,241
img_01161.jpg,591,227,638,251
img_01161.jpg,16,216,50,233
img_05307.jpg,4,2,171,63
img_15114.jpg,0,6,238,70
img_02468.jpg,288,538,648,631
img_02468.jpg,860,83,900,104
img_04019.jpg,341,537,433,597
img_03010.jpg,30,294,79,321
img_15672.jpg,0,0,138,36
img_05461.jpg,7,1,199,46
img_11414.jpg,67,233,147,262
img_06168.jpg,10,0,239,56
img_01607.jpg,218,190,248,201
img_01607.jpg,161,151,171,155
img_18356.jpg,182,288,376,344
img_00519.jpg,247,435,402,514
img_17065.jpg,292,201,336,223
img_08145.jpg,277,205,374,240
img_01613.jpg,1119,658,1334,738
img_18342.jpg,194,109,273,178
img_08151.jpg,185,244,289,279
img_07262.jpg,245,455,308,484
img_07262.jpg,51,387,79,405
img_07262.jpg,470,406,495,416
img_07262.jpg,202,374,215,384
img_13217.jpg,196,363,254,410
img_14578.jpg,2,7,250,72
img_15666.jpg,0,2,115,39
img_05475.jpg,0,0,272,74
img_05313.jpg,8,1,194,66
img_15100.jpg,2,1,191,48
img_08637.jpg,283,457,409,523
img_10078.jpg,934,1924,2111,2309
img_18424.jpg,133,646,262,686
img_17717.jpg,299,513,530,603
img_01175.jpg,244,458,417,546
img_16409.jpg,416,436,492,475
img_11366.jpg,441,524,600,571
img_03992.jpg,173,469,309,531
img_12647.jpg,549,700,892,818
img_02454.jpg,240,271,371,393
img_15128.jpg,0,3,248,69
img_14236.jpg,0,8,116,47
img_04025.jpg,160,186,286,226
img_00243.jpg,277,109,307,127
img_16421.jpg,269,467,393,537
img_06632.jpg,8,0,200,49
img_06154.jpg,0,1,185,55
img_09267.jpg,20,76,487,184
img_09267.jpg,22,194,485,296
img_11428.jpg,187,200,352,270
img_17059.jpg,68,157,141,181
img_14550.jpg,0,0,96,22
img_02332.jpg,484,1497,1038,1637
img_03038.jpg,124,276,187,296
img_03038.jpg,0,205,16,213
img_14544.jpg,0,2,181,47
img_05449.jpg,1,0,208,52
img_06140.jpg,9,0,101,30
img_09273.jpg,66,29,410,86
img_09273.jpg,105,92,356,213
img_00531.jpg,121,993,355,1092
img_00531.jpg,1032,899,1189,986
img_00531.jpg,2023,785,2090,844
img_10722.jpg,592,1524,1108,1689
img_18418.jpg,703,360,844,436
img_18418.jpg,911,225,954,245
img_18418.jpg,256,213,320,242
img_01149.jpg,870,0,1024,229
img_06626.jpg,0,0,121,30
img_09515.jpg,247,170,330,236
img_12653.jpg,1206,1568,1883,1760
img_14222.jpg,0,1,200,49
img_04031.jpg,282,250,324,282
img_12860.jpg,188,68,249,120
img_08838.jpg,158,320,342,377
img_18395.jpg,174,283,300,316
img_08186.jpg,483,1788,1114,2011
img_09298.jpg,579,269,748,309
img_04964.jpg,0,1,248,61
img_04970.jpg,0,7,242,76
img_08192.jpg,372,554,485,606
img_10905.jpg,360,291,450,342
img_10905.jpg,845,337,1021,393
img_17924.jpg,480,1639,953,1803
img_17924.jpg,32,1349,82,1378
img_12684.jpg,286,513,577,595
img_02497.jpg,127,407,602,589
img_04958.jpg,0,0,90,22
img_15855.jpg,0,0,219,62
img_14593.jpg,10,4,187,52
img_06197.jpg,0,1,220,55
img_16384.jpg,123,168,289,291
img_16384.jpg,354,210,507,321
img_01834.jpg,162,179,462,447
img_06183.jpg,5,2,168,45
img_16390.jpg,261,264,456,324
img_15699.jpg,9,0,188,39
img_15841.jpg,6,2,224,48
img_14587.jpg,0,0,190,55
img_12848.jpg,307,345,434,414
img_03945.jpg,1507,1328,2198,1540
img_02483.jpg,67,54,73,58
img_08810.jpg,401,501,547,599
img_17930.jpg,1149,897,1835,1131
img_11399.jpg,490,307,605,398
img_10087.jpg,373,74,613,201
img_00294.jpg,368,486,542,525
img_01193.jpg,204,718,424,858
img_08809.jpg,135,197,483,427
img_17929.jpg,170,289,283,356
img_11380.jpg,356,261,471,350
img_12689.jpg,158,177,207,192
img_03784.jpg,273,147,365,210
img_15858.jpg,4,0,175,41
img_04955.jpg,0,0,236,57
img_15680.jpg,4,1,275,97
img_05493.jpg,1,0,159,40
img_10920.jpg,26,198,79,221
img_07284.jpg,177,84,247,145
img_17083.jpg,179,418,235,454
img_17083.jpg,612,332,640,351
img_07290.jpg,394,291,542,348
img_01839.jpg,302,558,448,640
img_01839.jpg,0,170,23,183
img_15694.jpg,0,1,96,25
img_04941.jpg,4,1,121,42
img_05487.jpg,0,0,249,56
img_03948.jpg,182,122,312,154
img_03790.jpg,208,386,318,448
img_00299.jpg,92,93,152,111
img_01187.jpg,392,241,437,280
img_01187.jpg,203,309,252,335
img_17915.jpg,78,134,186,171
img_09295.jpg,131,73,1415,302
img_09295.jpg,232,304,1190,791
img_18398.jpg,29,151,165,227
img_01811.jpg,267,447,423,488
img_15864.jpg,6,0,191,37
img_04969.jpg,0,2,209,50
img_09281.jpg,123,115,281,199
img_10908.jpg,200,215,381,287
img_01805.jpg,696,662,816,718
img_03974.jpg,577,1483,1129,1662
img_12892.jpg,898,1286,1869,1905
img_03747.jpg,94,384,387,521
img_05336.jpg,1,0,82,23
img_02459.jpg,739,451,848,529
img_02459.jpg,100,218,127,231
img_15125.jpg,0,0,187,44
img_11343.jpg,154,269,293,305
img_08612.jpg,195,321,339,412
img_08612.jpg,1161,111,1185,120
img_17732.jpg,196,375,318,433
img_18401.jpg,277,387,392,420
img_17054.jpg,99,150,215,187
img_07247.jpg,265,467,401,541
img_08174.jpg,338,253,367,270
img_08174.jpg,88,277,146,297
img_06159.jpg,4,2,296,66
img_11425.jpg,754,696,859,783
img_04996.jpg,14,7,297,138
img_15643.jpg,0,2,135,41
img_05450.jpg,1,0,208,52
img_15657.jpg,0,3,199,71
img_04982.jpg,0,0,181,41
img_12138.jpg,171,212,325,314
img_05444.jpg,0,2,148,47
img_13226.jpg,169,47,238,109
img_03035.jpg,198,381,384,453
img_14549.jpg,6,9,224,58
img_18373.jpg,68,167,183,222
img_18373.jpg,420,42,436,51
img_07253.jpg,418,405,507,468
img_07253.jpg,3,294,29,307
img_08160.jpg,86,679,265,733
img_08160.jpg,28,531,56,560
img_08160.jpg,73,491,94,503
img_01622.jpg,251,507,411,597
img_16438.jpg,208,286,272,303
img_09518.jpg,219,136,307,159
img_10049.jpg,144,197,190,233
img_10049.jpg,376,77,398,100
img_17726.jpg,249,501,528,595
img_18415.jpg,168,245,239,315
img_03753.jpg,294,393,408,494
img_05322.jpg,8,1,150,27
img_15131.jpg,0,2,179,39
img_16410.jpg,40,226,589,431
img_09530.jpg,322,493,458,530
img_06603.jpg,0,0,176,41
img_10061.jpg,419,1369,1055,1583
img_00272.jpg,165,428,239,474
img_00272.jpg,566,383,599,412
img_14207.jpg,7,0,275,66
img_12676.jpg,150,95,254,131
img_15119.jpg,2,0,155,43
img_02465.jpg,83,337,186,371
img_02303.jpg,202,148,411,217
img_12110.jpg,354,530,588,596
img_14561.jpg,6,5,214,66
img_00514.jpg,98,674,198,714
img_10707.jpg,251,175,282,206
img_09256.jpg,66,148,516,266
img_09256.jpg,24,303,584,438
img_06165.jpg,5,2,273,51
img_00500.jpg,447,662,864,844
img_10713.jpg,53,752,91,765
img_10713.jpg,779,723,805,732
img_09242.jpg,189,97,685,322
img_09242.jpg,51,324,755,548
img_06171.jpg,9,0,237,56
img_16362.jpg,213,318,351,380
img_02317.jpg,752,1217,843,1311
img_05478.jpg,2,1,183,46
img_12104.jpg,159,484,339,549
img_14575.jpg,0,1,229,79
img_03009.jpg,242,336,400,383
img_14213.jpg,0,0,89,28
img_01178.jpg,143,252,245,286
img_16404.jpg,280,653,324,674
img_16404.jpg,862,617,891,632
img_16404.jpg,943,605,965,611
img_09524.jpg,300,215,333,237
img_06617.jpg,0,7,133,53
img_10075.jpg,275,660,671,755
img_07086.jpg,61,159,133,182
img_06398.jpg,1,1,282,83
img_14944.jpg,0,1,218,62
img_05691.jpg,0,0,232,64
img_15482.jpg,0,3,220,54
img_05849.jpg,0,1,208,54
img_02840.jpg,9,494,129,581
img_03586.jpg,349,210,429,266
img_02698.jpg,115,160,250,208
img_02698.jpg,442,44,476,58
img_01391.jpg,204,132,308,191
img_01385.jpg,209,283,288,307
img_01385.jpg,461,160,476,168
img_01385.jpg,412,159,427,165
img_09901.jpg,139,424,280,491
img_16821.jpg,255,268,333,327
img_16821.jpg,209,19,224,33
img_02854.jpg,251,345,468,460
img_02854.jpg,34,142,86,171
img_03592.jpg,880,458,957,541
img_03592.jpg,24,248,77,270
img_05685.jpg,5,7,284,58
img_14950.jpg,1,0,165,71
img_15496.jpg,0,0,194,48
img_14788.jpg,0,1,197,47
img_11828.jpg,440,1736,657,1828
img_11828.jpg,1456,1766,1700,1839
img_11828.jpg,2407,1611,2659,1695
img_17281.jpg,463,215,499,234
img_14978.jpg,0,9,139,38
img_05875.jpg,1,0,265,74
img_08389.jpg,484,456,545,514
img_11800.jpg,1408,899,1659,1044
img_09097.jpg,695,137,765,177
img_09097.jpg,981,192,1024,220
img_09929.jpg,585,387,691,458
img_09929.jpg,153,139,208,156
img_09929.jpg,0,145,22,169
img_16809.jpg,456,293,536,321
img_02868.jpg,73,414,149,455
img_05861.jpg,0,0,238,58
img_03223.jpg,177,47,258,116
img_13030.jpg,114,210,182,238
img_14987.jpg,6,0,220,52
img_05652.jpg,9,0,338,78
img_15441.jpg,8,6,256,61
img_01434.jpg,239,252,293,270
img_09068.jpg,759,445,888,500
img_11627.jpg,468,764,767,853
img_10539.jpg,407,484,442,507
img_10539.jpg,155,487,191,509
img_08376.jpg,475,1437,636,1645
img_07045.jpg,300,222,375,243
img_18165.jpg,198,511,336,589
img_17256.jpg,479,1820,815,2146
img_17256.jpg,93,883,219,954
img_17530.jpg,298,229,410,321
img_08410.jpg,609,545,1066,659
img_11141.jpg,840,438,892,497
img_11141.jpg,956,322,989,345
img_11141.jpg,24,304,99,331
img_11141.jpg,301,281,346,299
img_01352.jpg,749,1171,1507,1545
img_15327.jpg,0,6,147,44
img_05134.jpg,8,2,131,39
img_12448.jpg,234,138,327,166
img_14039.jpg,0,1,280,76
img_03545.jpg,189,589,241,639
img_15333.jpg,9,1,170,30
img_05120.jpg,4,3,154,63
img_03551.jpg,1316,1448,1478,1557
img_00058.jpg,162,165,540,456
img_17524.jpg,335,252,446,301
img_07737.jpg,202,438,347,481
img_11155.jpg,212,277,281,324
img_06429.jpg,7,6,195,61
img_01346.jpg,424,479,644,536
img_01420.jpg,231,152,309,183
img_11633.jpg,440,592,489,609
img_11633.jpg,96,622,125,632
img_11633.jpg,231,603,250,613
img_07051.jpg,80,212,161,237
img_03237.jpg,262,262,350,299
img_13024.jpg,263,173,352,251
img_05646.jpg,0,0,143,36
img_14993.jpg,0,3,155,47
img_15455.jpg,5,0,122,25
img_02129.jpg,243,500,270,530
img_16174.jpg,362,357,401,385
img_16174.jpg,939,400,1007,424
img_16174.jpg,544,355,556,367
img_01408.jpg,389,251,510,325
img_06367.jpg,4,0,114,32
img_09054.jpg,25,345,71,403
img_07079.jpg,253,205,440,278
img_07079.jpg,560,63,575,81
img_07079.jpg,530,50,540,62
img_00716.jpg,481,739,586,787
img_14763.jpg,0,0,110,34
img_02101.jpg,763,683,814,707
img_02101.jpg,358,678,382,690
img_12474.jpg,787,1358,948,1502
img_05108.jpg,5,3,183,56
img_03579.jpg,312,211,334,234
img_00070.jpg,21,135,493,204
img_00070.jpg,146,231,369,341
img_06401.jpg,0,0,210,52
img_09732.jpg,98,674,198,714
img_16612.jpg,308,540,485,583
img_17518.jpg,407,550,517,616
img_17518.jpg,818,395,874,437
img_17518.jpg,507,270,520,282
img_00064.jpg,19,109,480,190
img_00064.jpg,54,197,446,391
img_08438.jpg,169,161,261,212
img_06415.jpg,10,1,298,80
img_11169.jpg,163,103,274,161
img_09726.jpg,314,206,387,254
img_16606.jpg,521,342,618,381
img_12460.jpg,1083,2679,2104,2990
img_12460.jpg,2975,1610,3120,1775
img_14777.jpg,7,1,232,61
img_13018.jpg,402,465,618,582
img_02115.jpg,453,278,561,344
img_02115.jpg,749,262,796,287
img_15469.jpg,4,0,137,34
img_16160.jpg,284,335,576,449
img_06373.jpg,9,3,197,51
img_00702.jpg,277,363,406,479
img_11948.jpg,36,254,87,300
img_14830.jpg,0,1,219,57
img_12299.jpg,480,1272,1052,1495
img_05083.jpg,10,1,216,53
img_15290.jpg,0,2,105,30
img_09861.jpg,204,209,257,225
img_17487.jpg,246,173,331,200
img_16955.jpg,202,438,347,481
img_17493.jpg,295,214,366,240
img_07858.jpg,171,117,232,166
img_05097.jpg,2,1,112,24
img_15284.jpg,0,0,235,73
img_02920.jpg,171,212,325,314
img_13193.jpg,626,522,684,544
img_05929.jpg,7,0,157,39
img_14824.jpg,1,1,240,59
img_01597.jpg,471,645,624,739
img_05901.jpg,2,0,155,43
img_11974.jpg,277,244,311,262
img_09685.jpg,489,1372,961,1522
img_02908.jpg,316,506,417,541
img_02908.jpg,74,74,118,91
img_02908.jpg,998,83,1022,93
img_09849.jpg,240,194,334,222
img_07864.jpg,109,227,262,321
img_11960.jpg,216,391,352,534
img_05915.jpg,6,1,218,62
img_14818.jpg,0,1,209,53
img_15535.jpg,0,0,189,48
img_02049.jpg,140,168,188,194
img_02049.jpg,42,166,69,179
img_05726.jpg,0,1,218,62
img_13144.jpg,2050,1742,2307,1891
img_13144.jpg,293,1561,503,1666
img_18011.jpg,75,248,171,272
img_17322.jpg,88,613,220,645
img_07131.jpg,288,498,818,599
img_11753.jpg,434,2061,961,2272
img_01226.jpg,476,491,685,586
img_01226.jpg,227,275,260,295
img_06549.jpg,0,3,168,47
img_08564.jpg,182,205,250,235
img_07657.jpg,944,395,983,416
img_00138.jpg,9,68,292,138
img_00138.jpg,8,160,292,232
img_03431.jpg,96,349,174,403
img_03431.jpg,923,199,966,223
img_05040.jpg,0,4,192,59
img_15253.jpg,15,5,106,65
img_14159.jpg,4,1,121,42
img_03425.jpg,964,2463,1932,2833
img_03425.jpg,3061,1831,3119,1954
img_05054.jpg,1,5,150,60
img_15247.jpg,0,1,166,42
img_01232.jpg,674,429,911,690
img_08570.jpg,324,737,425,773
img_16996.jpg,412,333,593,397
img_18005.jpg,2525,2064,3021,2332
img_18005.jpg,0,966,48,1024
img_17336.jpg,367,56,391,67
img_17336.jpg,261,65,270,71
